time,unit,fuel,output_up
5667,4,Nuclear,94.57297654212333
5667,5,Oil,0.0
5667,6,NaturalGas,0.0
5667,7,NaturalGas,0.0
5667,8,HardCoal,0.0
5667,9,HardCoal,0.0
5667,10,Lignite,0.0
5667,11,Lignite,0.0
5667,12,HardCoal,0.0
5668,1,NaturalGas,0.0
5668,2,NaturalGas,0.0
5668,3,Lignite,3.528010000000026
5668,4,Nuclear,75.32546254064928
5668,5,Oil,0.0
5668,6,NaturalGas,0.0
5668,7,NaturalGas,0.0
5668,8,HardCoal,0.0
5668,9,HardCoal,0.0
5668,10,Lignite,0.0
5668,11,Lignite,26.15788300000007
5668,12,HardCoal,0.0
5669,1,NaturalGas,0.0
5669,2,NaturalGas,0.0
5669,3,Lignite,0.0
5669,4,Nuclear,57.64193254146264
5669,5,Oil,0.0
5669,6,NaturalGas,0.0
5669,7,NaturalGas,0.0
5669,8,HardCoal,0.0
5669,9,HardCoal,0.0
5669,10,Lignite,0.0
5669,11,Lignite,26.15788300000006
5669,12,HardCoal,0.0
5670,1,NaturalGas,0.0
5670,2,NaturalGas,0.0
5670,3,Lignite,0.0
5670,4,Nuclear,0.0
5670,5,Oil,0.0
5670,6,NaturalGas,21.285880678067432
5670,7,NaturalGas,0.0
5670,8,HardCoal,0.0
5670,9,HardCoal,0.0
5670,10,Lignite,0.0
5670,11,Lignite,26.157883000000048
5670,12,HardCoal,6.284125530231588
5671,1,NaturalGas,0.0
5671,2,NaturalGas,0.0
5671,3,Lignite,0.0
5671,4,Nuclear,0.0
5671,5,Oil,0.0
5671,6,NaturalGas,51.28588067806743
5671,7,NaturalGas,0.0
5671,8,HardCoal,0.0
5671,9,HardCoal,0.0
5671,10,Lignite,0.0
5671,11,Lignite,0.0
5671,12,HardCoal,0.0
5672,1,NaturalGas,0.0
5672,2,NaturalGas,0.0
5672,3,Lignite,0.0
5672,4,Nuclear,0.0
5672,5,Oil,0.0
5672,6,NaturalGas,36.70378398875047
5672,7,NaturalGas,0.0
5672,8,HardCoal,0.0
5672,9,HardCoal,0.0
5672,10,Lignite,0.0
5672,11,Lignite,0.0
5672,12,HardCoal,0.0
5673,1,NaturalGas,0.0
5673,2,NaturalGas,0.0
5673,3,Lignite,0.0
5673,4,Nuclear,0.0
5673,5,Oil,0.0
5673,6,NaturalGas,26.121399922673703
5673,7,NaturalGas,0.0
5673,8,HardCoal,0.0
5673,9,HardCoal,0.0
5673,10,Lignite,0.0
5673,11,Lignite,0.0
5673,12,HardCoal,0.0
5674,1,NaturalGas,0.0
5674,2,NaturalGas,0.0
5674,3,Lignite,0.0
5674,4,Nuclear,0.0
5674,5,Oil,0.0
5674,6,NaturalGas,54.98696100699654
5674,7,NaturalGas,0.0
5674,8,HardCoal,0.0
5674,9,HardCoal,0.0
5674,10,Lignite,0.0
5674,11,Lignite,0.0
5674,12,HardCoal,0.0
5675,1,NaturalGas,11.315150302608723
5675,2,NaturalGas,0.0
5675,3,Lignite,0.0
5675,4,Nuclear,0.0
5675,5,Oil,0.0
5675,6,NaturalGas,36.67566925313891
5675,7,NaturalGas,0.0
5675,8,HardCoal,0.0
5675,9,HardCoal,0.0
5675,10,Lignite,0.0
5675,11,Lignite,0.0
5675,12,HardCoal,0.0
5676,1,NaturalGas,0.0
5676,2,NaturalGas,0.0
5676,3,Lignite,0.0
5676,4,Nuclear,0.0
5676,5,Oil,0.0
5676,6,NaturalGas,6.675669253138916
5676,7,NaturalGas,0.0
5676,8,HardCoal,0.0
5676,9,HardCoal,0.0
5676,10,Lignite,0.0
5676,11,Lignite,0.0
5676,12,HardCoal,0.0
5677,1,NaturalGas,0.0
5677,2,NaturalGas,0.0
5677,3,Lignite,0.0
5677,4,Nuclear,0.0
5677,5,Oil,0.0
5677,6,NaturalGas,4.924809224021676
5677,7,NaturalGas,0.0
5677,8,HardCoal,0.0
5677,9,HardCoal,0.0
5677,10,Lignite,0.0
5677,11,Lignite,0.0
5677,12,HardCoal,0.0
5678,1,NaturalGas,0.0
5678,2,NaturalGas,0.0
5678,3,Lignite,0.0
5678,4,Nuclear,0.0
5678,5,Oil,0.0
5678,6,NaturalGas,0.0
5678,7,NaturalGas,0.0
5678,8,HardCoal,0.0
5678,9,HardCoal,0.0
5678,10,Lignite,0.0
5678,11,Lignite,0.0
5678,12,HardCoal,0.0
5679,1,NaturalGas,0.0
5679,2,NaturalGas,0.0
5679,3,Lignite,0.0
5679,4,Nuclear,0.0
5679,5,Oil,0.0
5679,6,NaturalGas,0.0
5679,7,NaturalGas,0.0
5679,8,HardCoal,0.0
5679,9,HardCoal,0.0
5679,10,Lignite,0.0
5679,11,Lignite,0.0
5679,12,HardCoal,0.0
5680,1,NaturalGas,0.0
5680,2,NaturalGas,0.0
5680,3,Lignite,0.0
5680,4,Nuclear,0.0
5680,5,Oil,0.0
5680,6,NaturalGas,0.0
5680,7,NaturalGas,0.0
5680,8,HardCoal,0.0
5680,9,HardCoal,0.0
5680,10,Lignite,0.0
5680,11,Lignite,0.0
5680,12,HardCoal,0.0
5681,1,NaturalGas,0.0
5681,2,NaturalGas,0.0
5681,3,Lignite,0.0
5681,4,Nuclear,0.0
5681,5,Oil,0.0
5681,6,NaturalGas,0.0
5681,7,NaturalGas,0.0
5681,8,HardCoal,0.0
5681,9,HardCoal,0.0
5681,10,Lignite,0.0
5681,11,Lignite,0.0
5681,12,HardCoal,0.0
5682,1,NaturalGas,0.0
5682,2,NaturalGas,0.0
5682,3,Lignite,0.0
5682,4,Nuclear,0.0
5682,5,Oil,0.0
5682,6,NaturalGas,0.0
5682,7,NaturalGas,0.0
5682,8,HardCoal,0.0
5682,9,HardCoal,0.0
5682,10,Lignite,0.0
5682,11,Lignite,0.0
5682,12,HardCoal,0.0
5683,1,NaturalGas,0.0
5683,2,NaturalGas,0.0
5683,3,Lignite,0.0
5683,4,Nuclear,0.0
5683,5,Oil,0.0
5683,6,NaturalGas,0.0
5683,7,NaturalGas,0.0
5683,8,HardCoal,0.0
5683,9,HardCoal,0.0
5683,10,Lignite,0.0
5683,11,Lignite,0.0
5683,12,HardCoal,0.0
5684,1,NaturalGas,0.0
5684,2,NaturalGas,0.0
5684,3,Lignite,0.0
5684,4,Nuclear,0.0
5684,5,Oil,0.0
5684,6,NaturalGas,0.0
5684,7,NaturalGas,0.0
5684,8,HardCoal,0.0
5684,9,HardCoal,0.0
5684,10,Lignite,0.0
5684,11,Lignite,0.0
5684,12,HardCoal,0.0
5685,1,NaturalGas,0.0
5685,2,NaturalGas,0.0
5685,3,Lignite,0.0
5685,4,Nuclear,0.0
5685,5,Oil,0.0
5685,6,NaturalGas,0.0
5685,7,NaturalGas,0.0
5685,8,HardCoal,0.0
5685,9,HardCoal,0.0
5685,10,Lignite,0.0
5685,11,Lignite,0.0
5685,12,HardCoal,0.0
5686,1,NaturalGas,0.0
5686,2,NaturalGas,0.0
5686,3,Lignite,0.0
5686,4,Nuclear,0.0
5686,5,Oil,0.0
5686,6,NaturalGas,0.0
5686,7,NaturalGas,0.0
5686,8,HardCoal,0.0
5686,9,HardCoal,0.0
5686,10,Lignite,0.0
5686,11,Lignite,0.0
5686,12,HardCoal,0.0
5687,1,NaturalGas,0.0
5687,2,NaturalGas,0.0
5687,3,Lignite,0.0
5687,4,Nuclear,0.0
5687,5,Oil,0.0
5687,6,NaturalGas,0.0
5687,7,NaturalGas,0.0
5687,8,HardCoal,0.0
5687,9,HardCoal,0.0
5687,10,Lignite,0.0
5687,11,Lignite,0.0
5687,12,HardCoal,0.0
5688,1,NaturalGas,0.0
5688,2,NaturalGas,0.0
5688,3,Lignite,0.0
5688,4,Nuclear,0.0
5688,5,Oil,0.0
5688,6,NaturalGas,0.0
5688,7,NaturalGas,0.0
5688,8,HardCoal,0.0
5688,9,HardCoal,0.0
5688,10,Lignite,0.0
5688,11,Lignite,0.0
5688,12,HardCoal,0.0
5689,1,NaturalGas,0.0
5689,2,NaturalGas,0.0
5689,3,Lignite,0.0
5689,4,Nuclear,0.0
5689,5,Oil,0.0
5689,6,NaturalGas,0.0
5689,7,NaturalGas,0.0
5689,8,HardCoal,0.0
5689,9,HardCoal,0.0
5689,10,Lignite,0.0
5689,11,Lignite,0.0
5689,12,HardCoal,0.0
5690,1,NaturalGas,0.0
5690,2,NaturalGas,0.0
5690,3,Lignite,0.0
5690,4,Nuclear,0.0
5690,5,Oil,0.0
5690,6,NaturalGas,0.0
5690,7,NaturalGas,0.0
5690,8,HardCoal,0.0
5690,9,HardCoal,0.0
5690,10,Lignite,0.0
5690,11,Lignite,0.0
5690,12,HardCoal,0.0
5691,1,NaturalGas,0.0
5691,2,NaturalGas,0.0
5691,3,Lignite,0.0
5691,4,Nuclear,0.0
5691,5,Oil,0.0
5691,6,NaturalGas,0.0
5691,7,NaturalGas,0.0
5691,8,HardCoal,0.0
5691,9,HardCoal,0.0
5691,10,Lignite,0.0
5691,11,Lignite,0.0
5691,12,HardCoal,0.0
5692,1,NaturalGas,0.0
5692,2,NaturalGas,0.0
5692,3,Lignite,0.0
5692,4,Nuclear,4.314008250611923
5692,5,Oil,0.0
5692,6,NaturalGas,0.0
5692,7,NaturalGas,0.0
5692,8,HardCoal,0.0
5692,9,HardCoal,0.0
5692,10,Lignite,0.0
5692,11,Lignite,0.0
5692,12,HardCoal,0.0
5693,1,NaturalGas,0.0
5693,2,NaturalGas,0.0
5693,3,Lignite,0.0
5693,4,Nuclear,9.729717904290492
5693,5,Oil,0.0
5693,6,NaturalGas,0.0
5693,7,NaturalGas,0.0
5693,8,HardCoal,0.0
5693,9,HardCoal,0.0
5693,10,Lignite,0.0
5693,11,Lignite,0.0
5693,12,HardCoal,0.0
5694,1,NaturalGas,0.0
5694,2,NaturalGas,0.0
5694,3,Lignite,0.0
5694,4,Nuclear,0.0
5694,5,Oil,0.0
5694,6,NaturalGas,0.0
5694,7,NaturalGas,0.0
5694,8,HardCoal,0.0
5694,9,HardCoal,0.0
5694,10,Lignite,0.0
5694,11,Lignite,0.0
5694,12,HardCoal,0.0
5695,1,NaturalGas,0.0
5695,2,NaturalGas,0.0
5695,3,Lignite,0.0
5695,4,Nuclear,0.0
5695,5,Oil,0.0
5695,6,NaturalGas,0.0
5695,7,NaturalGas,0.0
5695,8,HardCoal,0.0
5695,9,HardCoal,0.0
5695,10,Lignite,0.0
5695,11,Lignite,0.0
5695,12,HardCoal,0.0
5696,1,NaturalGas,0.0
5696,2,NaturalGas,0.0
5696,3,Lignite,0.0
5696,4,Nuclear,0.0
5696,5,Oil,0.0
5696,6,NaturalGas,0.0
5696,7,NaturalGas,0.0
5696,8,HardCoal,0.0
5696,9,HardCoal,0.0
5696,10,Lignite,0.0
5696,11,Lignite,0.0
5696,12,HardCoal,0.0
5697,1,NaturalGas,0.0
5697,2,NaturalGas,0.0
5697,3,Lignite,0.0
5697,4,Nuclear,0.0
5697,5,Oil,0.0
5697,6,NaturalGas,0.0
5697,7,NaturalGas,0.0
5697,8,HardCoal,0.0
5697,9,HardCoal,0.0
5697,10,Lignite,0.0
5697,11,Lignite,0.0
5697,12,HardCoal,0.0
5698,1,NaturalGas,0.0
5698,2,NaturalGas,0.0
5698,3,Lignite,0.0
5698,4,Nuclear,0.0
5698,5,Oil,0.0
5698,6,NaturalGas,0.0
5698,7,NaturalGas,0.0
5698,8,HardCoal,0.0
5698,9,HardCoal,0.0
5698,10,Lignite,0.0
5698,11,Lignite,0.0
5698,12,HardCoal,0.0
5699,1,NaturalGas,0.0
5699,2,NaturalGas,0.0
5699,3,Lignite,0.0
5699,4,Nuclear,0.0
5699,5,Oil,0.0
5699,6,NaturalGas,0.0
5699,7,NaturalGas,0.0
5699,8,HardCoal,0.0
5699,9,HardCoal,0.0
5699,10,Lignite,0.0
5699,11,Lignite,0.0
5699,12,HardCoal,0.0
5700,1,NaturalGas,0.0
5700,2,NaturalGas,0.0
5700,3,Lignite,0.0
5700,4,Nuclear,0.0
5700,5,Oil,0.0
5700,6,NaturalGas,0.0
5700,7,NaturalGas,0.0
5700,8,HardCoal,0.0
5700,9,HardCoal,0.0
5700,10,Lignite,0.0
5700,11,Lignite,0.0
5700,12,HardCoal,0.0
5701,1,NaturalGas,0.0
5701,2,NaturalGas,0.0
5701,3,Lignite,0.0
5701,4,Nuclear,0.0
5701,5,Oil,0.0
5701,6,NaturalGas,0.0
5701,7,NaturalGas,0.0
5701,8,HardCoal,0.0
5701,9,HardCoal,0.0
5701,10,Lignite,0.0
5701,11,Lignite,0.0
5701,12,HardCoal,0.0
5702,1,NaturalGas,0.0
5702,2,NaturalGas,0.0
5702,3,Lignite,0.0
5702,4,Nuclear,0.0
5702,5,Oil,0.0
5702,6,NaturalGas,0.0
5702,7,NaturalGas,0.0
5702,8,HardCoal,0.0
5702,9,HardCoal,0.0
5702,10,Lignite,0.0
5702,11,Lignite,0.0
5702,12,HardCoal,0.0
5703,1,NaturalGas,0.0
5703,2,NaturalGas,0.0
5703,3,Lignite,0.0
5703,4,Nuclear,0.0
5703,5,Oil,0.0
5703,6,NaturalGas,0.0
5703,7,NaturalGas,0.0
5703,8,HardCoal,0.0
5703,9,HardCoal,0.0
5703,10,Lignite,0.0
5703,11,Lignite,0.0
5703,12,HardCoal,0.0
5704,1,NaturalGas,0.0
5704,2,NaturalGas,0.0
5704,3,Lignite,0.0
5704,4,Nuclear,0.0
5704,5,Oil,0.0
5704,6,NaturalGas,0.0
5704,7,NaturalGas,0.0
5704,8,HardCoal,0.0
5704,9,HardCoal,0.0
5704,10,Lignite,0.0
5704,11,Lignite,0.0
5704,12,HardCoal,0.0
5705,1,NaturalGas,0.0
5705,2,NaturalGas,0.0
5705,3,Lignite,0.0
5705,4,Nuclear,0.0
5705,5,Oil,0.0
5705,6,NaturalGas,0.0
5705,7,NaturalGas,0.0
5705,8,HardCoal,0.0
5705,9,HardCoal,0.0
5705,10,Lignite,0.0
5705,11,Lignite,0.0
5705,12,HardCoal,0.0
5706,1,NaturalGas,0.0
5706,2,NaturalGas,0.0
5706,3,Lignite,0.0
5706,4,Nuclear,0.0
5706,5,Oil,0.0
5706,6,NaturalGas,0.0
5706,7,NaturalGas,0.0
5706,8,HardCoal,0.0
5706,9,HardCoal,0.0
5706,10,Lignite,0.0
5706,11,Lignite,0.0
5706,12,HardCoal,0.0
5707,1,NaturalGas,0.0
5707,2,NaturalGas,0.0
5707,3,Lignite,0.0
5707,4,Nuclear,0.0
5707,5,Oil,0.0
5707,6,NaturalGas,0.0
5707,7,NaturalGas,0.0
5707,8,HardCoal,0.0
5707,9,HardCoal,0.0
5707,10,Lignite,0.0
5707,11,Lignite,0.0
5707,12,HardCoal,0.0
5708,1,NaturalGas,0.0
5708,2,NaturalGas,0.0
5708,3,Lignite,0.0
5708,4,Nuclear,6.930539350678133
5708,5,Oil,0.0
5708,6,NaturalGas,0.0
5708,7,NaturalGas,0.0
5708,8,HardCoal,0.0
5708,9,HardCoal,0.0
5708,10,Lignite,0.0
5708,11,Lignite,0.0
5708,12,HardCoal,0.0
5709,1,NaturalGas,0.0
5709,2,NaturalGas,0.0
5709,3,Lignite,0.0
5709,4,Nuclear,8.978980020295978
5709,5,Oil,0.0
5709,6,NaturalGas,0.0
5709,7,NaturalGas,0.0
5709,8,HardCoal,0.0
5709,9,HardCoal,0.0
5709,10,Lignite,0.0
5709,11,Lignite,0.0
5709,12,HardCoal,0.0
5710,1,NaturalGas,0.0
5710,2,NaturalGas,0.0
5710,3,Lignite,0.0
5710,4,Nuclear,12.055380483367383
5710,5,Oil,0.0
5710,6,NaturalGas,0.0
5710,7,NaturalGas,0.0
5710,8,HardCoal,0.0
5710,9,HardCoal,0.0
5710,10,Lignite,0.0
5710,11,Lignite,0.0
5710,12,HardCoal,0.0
5711,1,NaturalGas,0.0
5711,2,NaturalGas,0.0
5711,3,Lignite,15.417683766603506
5711,4,Nuclear,0.0
5711,5,Oil,0.0
5711,6,NaturalGas,0.0
5711,7,NaturalGas,0.0
5711,8,HardCoal,0.0
5711,9,HardCoal,0.0
5711,10,Lignite,0.0
5711,11,Lignite,0.0
5711,12,HardCoal,0.0
5712,1,NaturalGas,0.0
5712,2,NaturalGas,0.0
5712,3,Lignite,0.0
5712,4,Nuclear,0.0
5712,5,Oil,0.0
5712,6,NaturalGas,0.0
5712,7,NaturalGas,0.0
5712,8,HardCoal,0.0
5712,9,HardCoal,0.0
5712,10,Lignite,0.0
5712,11,Lignite,0.0
5712,12,HardCoal,0.0
5713,1,NaturalGas,0.0
5713,2,NaturalGas,0.0
5713,3,Lignite,0.0
5713,4,Nuclear,0.0
5713,5,Oil,0.0
5713,6,NaturalGas,0.0
5713,7,NaturalGas,0.0
5713,8,HardCoal,0.0
5713,9,HardCoal,0.0
5713,10,Lignite,0.0
5713,11,Lignite,0.0
5713,12,HardCoal,0.0
5714,1,NaturalGas,0.0
5714,2,NaturalGas,0.0
5714,3,Lignite,0.0
5714,4,Nuclear,0.0
5714,5,Oil,0.0
5714,6,NaturalGas,0.0
5714,7,NaturalGas,0.0
5714,8,HardCoal,0.0
5714,9,HardCoal,0.0
5714,10,Lignite,0.0
5714,11,Lignite,0.0
5714,12,HardCoal,0.0
5715,1,NaturalGas,0.0
5715,2,NaturalGas,0.0
5715,3,Lignite,0.0
5715,4,Nuclear,0.0
5715,5,Oil,0.0
5715,6,NaturalGas,0.0
5715,7,NaturalGas,0.0
5715,8,HardCoal,0.0
5715,9,HardCoal,0.0
5715,10,Lignite,0.0
5715,11,Lignite,0.0
5715,12,HardCoal,0.0
5716,1,NaturalGas,0.0
5716,2,NaturalGas,0.0
5716,3,Lignite,0.0
5716,4,Nuclear,0.0
5716,5,Oil,0.0
5716,6,NaturalGas,0.0
5716,7,NaturalGas,0.0
5716,8,HardCoal,0.0
5716,9,HardCoal,0.0
5716,10,Lignite,0.0
5716,11,Lignite,0.0
5716,12,HardCoal,0.0
5717,1,NaturalGas,0.0
5717,2,NaturalGas,0.0
5717,3,Lignite,0.0
5717,4,Nuclear,0.0
5717,5,Oil,0.0
5717,6,NaturalGas,0.0
5717,7,NaturalGas,0.0
5717,8,HardCoal,0.0
5717,9,HardCoal,0.0
5717,10,Lignite,0.0
5717,11,Lignite,0.0
5717,12,HardCoal,0.0
5718,1,NaturalGas,0.0
5718,2,NaturalGas,0.0
5718,3,Lignite,0.0
5718,4,Nuclear,0.0
5718,5,Oil,0.0
5718,6,NaturalGas,0.0
5718,7,NaturalGas,0.0
5718,8,HardCoal,0.0
5718,9,HardCoal,0.0
5718,10,Lignite,0.0
5718,11,Lignite,0.0
5718,12,HardCoal,0.0
5719,1,NaturalGas,0.0
5719,2,NaturalGas,0.0
5719,3,Lignite,0.0
5719,4,Nuclear,0.0
5719,5,Oil,0.0
5719,6,NaturalGas,0.0
5719,7,NaturalGas,0.0
5719,8,HardCoal,0.0
5719,9,HardCoal,0.0
5719,10,Lignite,0.0
5719,11,Lignite,0.0
5719,12,HardCoal,0.0
5720,1,NaturalGas,0.0
5720,2,NaturalGas,0.0
5720,3,Lignite,0.0
5720,4,Nuclear,0.0
5720,5,Oil,0.0
5720,6,NaturalGas,0.0
5720,7,NaturalGas,0.0
5720,8,HardCoal,0.0
5720,9,HardCoal,0.0
5720,10,Lignite,0.0
5720,11,Lignite,0.0
5720,12,HardCoal,0.0
5721,1,NaturalGas,0.0
5721,2,NaturalGas,0.0
5721,3,Lignite,0.0
5721,4,Nuclear,0.0
5721,5,Oil,0.0
5721,6,NaturalGas,0.0
5721,7,NaturalGas,0.0
5721,8,HardCoal,0.0
5721,9,HardCoal,0.0
5721,10,Lignite,0.0
5721,11,Lignite,0.0
5721,12,HardCoal,0.0
5722,1,NaturalGas,0.0
5722,2,NaturalGas,0.0
5722,3,Lignite,0.0
5722,4,Nuclear,0.0
5722,5,Oil,0.0
5722,6,NaturalGas,0.0
5722,7,NaturalGas,0.0
5722,8,HardCoal,0.0
5722,9,HardCoal,0.0
5722,10,Lignite,0.0
5722,11,Lignite,0.0
5722,12,HardCoal,0.0
5723,1,NaturalGas,0.0
5723,2,NaturalGas,0.0
5723,3,Lignite,0.0
5723,4,Nuclear,0.0
5723,5,Oil,0.0
5723,6,NaturalGas,0.0
5723,7,NaturalGas,0.0
5723,8,HardCoal,0.0
5723,9,HardCoal,0.0
5723,10,Lignite,0.0
5723,11,Lignite,0.0
5723,12,HardCoal,0.0
5724,1,NaturalGas,0.0
5724,2,NaturalGas,0.0
5724,3,Lignite,0.0
5724,4,Nuclear,0.0
5724,5,Oil,0.0
5724,6,NaturalGas,0.0
5724,7,NaturalGas,0.0
5724,8,HardCoal,0.0
5724,9,HardCoal,0.0
5724,10,Lignite,0.0
5724,11,Lignite,0.0
5724,12,HardCoal,0.0
5725,1,NaturalGas,0.0
5725,2,NaturalGas,0.0
5725,3,Lignite,0.0
5725,4,Nuclear,0.0
5725,5,Oil,0.0
5725,6,NaturalGas,0.0
5725,7,NaturalGas,0.0
5725,8,HardCoal,0.0
5725,9,HardCoal,0.0
5725,10,Lignite,0.0
5725,11,Lignite,0.0
5725,12,HardCoal,0.0
5726,1,NaturalGas,0.0
5726,2,NaturalGas,0.0
5726,3,Lignite,0.0
5726,4,Nuclear,0.0
5726,5,Oil,0.0
5726,6,NaturalGas,0.0
5726,7,NaturalGas,0.0
5726,8,HardCoal,0.0
5726,9,HardCoal,0.0
5726,10,Lignite,0.0
5726,11,Lignite,0.0
5726,12,HardCoal,0.0
5727,1,NaturalGas,0.0
5727,2,NaturalGas,0.0
5727,3,Lignite,0.0
5727,4,Nuclear,0.0
5727,5,Oil,0.0
5727,6,NaturalGas,0.0
5727,7,NaturalGas,0.0
5727,8,HardCoal,0.0
5727,9,HardCoal,0.0
5727,10,Lignite,0.0
5727,11,Lignite,0.0
5727,12,HardCoal,0.0
5728,1,NaturalGas,0.0
5728,2,NaturalGas,0.0
5728,3,Lignite,0.0
5728,4,Nuclear,0.0
5728,5,Oil,0.0
5728,6,NaturalGas,0.0
5728,7,NaturalGas,0.0
5728,8,HardCoal,0.0
5728,9,HardCoal,0.0
5728,10,Lignite,0.0
5728,11,Lignite,0.0
5728,12,HardCoal,0.0
5729,1,NaturalGas,0.0
5729,2,NaturalGas,0.0
5729,3,Lignite,0.0
5729,4,Nuclear,0.0
5729,5,Oil,0.0
5729,6,NaturalGas,0.0
5729,7,NaturalGas,0.0
5729,8,HardCoal,0.0
5729,9,HardCoal,0.0
5729,10,Lignite,0.0
5729,11,Lignite,0.0
5729,12,HardCoal,0.0
5730,1,NaturalGas,0.0
5730,2,NaturalGas,0.0
5730,3,Lignite,0.0
5730,4,Nuclear,0.0
5730,5,Oil,0.0
5730,6,NaturalGas,0.0
5730,7,NaturalGas,0.0
5730,8,HardCoal,0.0
5730,9,HardCoal,0.0
5730,10,Lignite,0.0
5730,11,Lignite,0.0
5730,12,HardCoal,0.0
5731,1,NaturalGas,0.0
5731,2,NaturalGas,0.0
5731,3,Lignite,0.0
5731,4,Nuclear,0.0
5731,5,Oil,0.0
5731,6,NaturalGas,0.0
5731,7,NaturalGas,0.0
5731,8,HardCoal,0.0
5731,9,HardCoal,0.0
5731,10,Lignite,0.0
5731,11,Lignite,0.0
5731,12,HardCoal,0.0
5732,1,NaturalGas,0.0
5732,2,NaturalGas,0.0
5732,3,Lignite,0.0
5732,4,Nuclear,0.0
5732,5,Oil,0.0
5732,6,NaturalGas,0.0
5732,7,NaturalGas,0.0
5732,8,HardCoal,0.0
5732,9,HardCoal,0.0
5732,10,Lignite,0.0
5732,11,Lignite,0.0
5732,12,HardCoal,0.0
5733,1,NaturalGas,0.0
5733,2,NaturalGas,0.0
5733,3,Lignite,0.0
5733,4,Nuclear,0.0
5733,5,Oil,0.0
5733,6,NaturalGas,0.0
5733,7,NaturalGas,0.0
5733,8,HardCoal,0.0
5733,9,HardCoal,0.0
5733,10,Lignite,0.0
5733,11,Lignite,0.0
5733,12,HardCoal,0.0
5734,1,NaturalGas,0.0
5734,2,NaturalGas,0.0
5734,3,Lignite,0.0
5734,4,Nuclear,0.0
5734,5,Oil,0.0
5734,6,NaturalGas,0.0
5734,7,NaturalGas,0.0
5734,8,HardCoal,0.0
5734,9,HardCoal,0.0
5734,10,Lignite,0.0
5734,11,Lignite,0.0
5734,12,HardCoal,0.0
5735,1,NaturalGas,0.0
5735,2,NaturalGas,0.0
5735,3,Lignite,0.0
5735,4,Nuclear,0.0
5735,5,Oil,0.0
5735,6,NaturalGas,0.0
5735,7,NaturalGas,0.0
5735,8,HardCoal,0.0
5735,9,HardCoal,0.0
5735,10,Lignite,0.0
5735,11,Lignite,0.0
5735,12,HardCoal,0.0
5736,1,NaturalGas,0.0
5736,2,NaturalGas,0.0
5736,3,Lignite,0.0
5736,4,Nuclear,0.0
5736,5,Oil,0.0
5736,6,NaturalGas,0.0
5736,7,NaturalGas,0.0
5736,8,HardCoal,0.0
5736,9,HardCoal,0.0
5736,10,Lignite,0.0
5736,11,Lignite,0.0
5736,12,HardCoal,0.0
5737,1,NaturalGas,0.0
5737,2,NaturalGas,0.0
5737,3,Lignite,0.0
5737,4,Nuclear,0.0
5737,5,Oil,0.0
5737,6,NaturalGas,0.0
5737,7,NaturalGas,0.0
5737,8,HardCoal,0.0
5737,9,HardCoal,0.0
5737,10,Lignite,0.0
5737,11,Lignite,0.0
5737,12,HardCoal,0.0
5738,1,NaturalGas,0.0
5738,2,NaturalGas,0.0
5738,3,Lignite,0.0
5738,4,Nuclear,0.0
5738,5,Oil,0.0
5738,6,NaturalGas,0.0
5738,7,NaturalGas,0.0
5738,8,HardCoal,0.0
5738,9,HardCoal,0.0
5738,10,Lignite,0.0
5738,11,Lignite,0.0
5738,12,HardCoal,0.0
5739,1,NaturalGas,0.0
5739,2,NaturalGas,0.0
5739,3,Lignite,0.0
5739,4,Nuclear,0.0
5739,5,Oil,0.0
5739,6,NaturalGas,0.0
5739,7,NaturalGas,0.0
5739,8,HardCoal,0.0
5739,9,HardCoal,0.0
5739,10,Lignite,0.0
5739,11,Lignite,0.0
5739,12,HardCoal,0.0
5740,1,NaturalGas,0.0
5740,2,NaturalGas,0.0
5740,3,Lignite,0.0
5740,4,Nuclear,0.0
5740,5,Oil,0.0
5740,6,NaturalGas,0.0
5740,7,NaturalGas,0.0
5740,8,HardCoal,0.0
5740,9,HardCoal,0.0
5740,10,Lignite,0.0
5740,11,Lignite,0.0
5740,12,HardCoal,0.0
5741,1,NaturalGas,0.0
5741,2,NaturalGas,0.0
5741,3,Lignite,0.0
5741,4,Nuclear,0.0
5741,5,Oil,0.0
5741,6,NaturalGas,0.0
5741,7,NaturalGas,0.0
5741,8,HardCoal,0.0
5741,9,HardCoal,0.0
5741,10,Lignite,0.0
5741,11,Lignite,0.0
5741,12,HardCoal,0.0
5742,1,NaturalGas,0.0
5742,2,NaturalGas,0.0
5742,3,Lignite,0.0
5742,4,Nuclear,0.0
5742,5,Oil,0.0
5742,6,NaturalGas,0.0
5742,7,NaturalGas,0.0
5742,8,HardCoal,0.0
5742,9,HardCoal,0.0
5742,10,Lignite,0.0
5742,11,Lignite,0.0
5742,12,HardCoal,1.6713551745526911
5743,1,NaturalGas,9.530587383416854
5743,2,NaturalGas,0.0
5743,3,Lignite,0.0
5743,4,Nuclear,0.0
5743,5,Oil,0.0
5743,6,NaturalGas,30.0
5743,7,NaturalGas,0.0
5743,8,HardCoal,0.0
5743,9,HardCoal,0.0
5743,10,Lignite,0.0
5743,11,Lignite,0.0
5743,12,HardCoal,1.6713551745527022
5744,1,NaturalGas,0.0
5744,2,NaturalGas,0.0
5744,3,Lignite,0.0
5744,4,Nuclear,0.0
5744,5,Oil,0.0
5744,6,NaturalGas,10.545192934579095
5744,7,NaturalGas,0.0
5744,8,HardCoal,0.0
5744,9,HardCoal,0.0
